CITY_COUNTY,TOWNSHIP_CITY,VILLAGE,PARTY,YEAR,RECEIVED_VOTES,ISSUED_VOTES,RATE
新北市,新莊區,福基里,DPP,2016,1286,2211,0.5816372682044324
新北市,新莊區,福基里,KMT,2012,798,1760,0.45340909090909093
新北市,新莊區,福基里,KMT,2016,639,2211,0.28900949796472186
新北市,新莊區,福營里,DPP,2012,834,1630,0.5116564417177915
新北市,新莊區,福營里,DPP,2016,963,1527,0.630648330058939
新北市,新莊區,福營里,KMT,2012,735,1630,0.450920245398773
新北市,新莊區,福營里,KMT,2016,388,1527,0.2540929927963327
新北市,新莊區,福興里,DPP,2012,1658,3391,0.48894131524624007
新北市,新莊區,福興里,DPP,2016,1984,3257,0.6091495241019343
新北市,新莊區,福興里,KMT,2012,1631,3391,0.48097906222353287
新北市,新莊區,福興里,KMT,2016,874,3257,0.2683451028553884
新北市,新莊區,立人里,DPP,2012,490,1498,0.32710280373831774
新北市,新莊區,立人里,DPP,2016,573,1306,0.4387442572741195
新北市,新莊區,立人里,KMT,2012,957,1498,0.6388518024032043
新北市,新莊區,立人里,KMT,2016,574,1306,0.43950995405819293
新北市,新莊區,立功里,DPP,2012,1207,2386,0.5058675607711651
新北市,新莊區,立功里,DPP,2016,1299,2132,0.6092870544090057
新北市,新莊區,立功里,KMT,2012,1097,2386,0.4597652975691534
新北市,新莊區,立功里,KMT,2016,582,2132,0.27298311444652906
新北市,新莊區,立基里,DPP,2012,1825,4018,0.45420607267297164
新北市,新莊區,立基里,DPP,2016,2111,3608,0.5850886917960089
新北市,新莊區,立基里,KMT,2012,2048,4018,0.5097063215530114
新北市,新莊區,立基里,KMT,2016,1038,3608,0.2876940133037694
新北市,新莊區,立廷里,DPP,2012,2619,6153,0.4256460263286202
新北市,新莊區,立廷里,DPP,2016,3280,5862,0.5595359945411122
新北市,新莊區,立廷里,KMT,2012,3349,6153,0.5442873395091825
新北市,新莊區,立廷里,KMT,2016,1746,5862,0.2978505629477994
新北市,新莊區,立德里,DPP,2012,803,1741,0.4612291786329696
新北市,新莊區,立德里,DPP,2016,883,1542,0.5726329442282749
新北市,新莊區,立德里,KMT,2012,876,1741,0.5031591039632395
新北市,新莊區,立德里,KMT,2016,457,1542,0.29636835278858625
新北市,新莊區,立志里,DPP,2012,1380,2603,0.530157510564733
新北市,新莊區,立志里,DPP,2016,1455,2356,0.6175721561969439
新北市,新莊區,立志里,KMT,2012,1135,2603,0.43603534383403764
新北市,新莊區,立志里,KMT,2016,601,2356,0.25509337860780984
新北市,新莊區,立泰里,DPP,2012,1497,3097,0.4833710041976106
新北市,新莊區,立泰里,DPP,2016,1644,2756,0.5965166908563135
新北市,新莊區,立泰里,KMT,2012,1510,3097,0.487568614788505
新北市,新莊區,立泰里,KMT,2016,779,2756,0.28265602322206096
新北市,新莊區,立言里,DPP,2012,1589,3421,0.4644840689856767
新北市,新莊區,立言里,DPP,2016,1734,2993,0.5793518209154694
新北市,新莊區,立言里,KMT,2012,1703,3421,0.49780765857936277
新北市,新莊區,立言里,KMT,2016,856,2993,0.28600066822586034
新北市,新莊區,自信里,DPP,2012,864,1640,0.526829268292683
新北市,新莊區,自信里,DPP,2016,930,1440,0.6458333333333334
新北市,新莊區,自信里,KMT,2012,733,1640,0.44695121951219513
新北市,新莊區,自信里,KMT,2016,355,1440,0.2465277777777778
新北市,新莊區,自強里,DPP,2012,971,1747,0.5558099599313108
新北市,新莊區,自強里,DPP,2016,1010,1559,0.6478511866581141
新北市,新莊區,自強里,KMT,2012,706,1747,0.4041213508872353
新北市,新莊區,自強里,KMT,2016,373,1559,0.23925593329057088
新北市,新莊區,自立里,DPP,2012,1772,3341,0.530380125710865
新北市,新莊區,自立里,DPP,2016,1996,3172,0.6292559899117276
新北市,新莊區,自立里,KMT,2012,1476,3341,0.4417838970368153
新北市,新莊區,自立里,KMT,2016,793,3172,0.25
新北市,新莊區,興漢里,DPP,2012,1051,2441,0.4305612453912331
新北市,新莊區,興漢里,DPP,2016,1112,2073,0.5364206464061746
新北市,新莊區,興漢里,KMT,2012,1300,2441,0.5325686194182712
新北市,新莊區,興漢里,KMT,2016,684,2073,0.3299565846599132
新北市,新莊區,萬安里,DPP,2012,1158,2348,0.49318568994889267
新北市,新莊區,萬安里,DPP,2016,1303,2115,0.6160756501182033
新北市,新莊區,萬安里,KMT,2012,1090,2348,0.46422487223168657
新北市,新莊區,萬安里,KMT,2016,514,2115,0.24302600472813238
新北市,新莊區,裕民里,DPP,2012,2136,4246,0.503061705134244
新北市,新莊區,裕民里,DPP,2016,2416,3921,0.6161693445549604
新北市,新莊區,裕民里,KMT,2012,1950,4246,0.45925577013659913
新北市,新莊區,裕民里,KMT,2016,1005,3921,0.2563121652639633
新北市,新莊區,西盛里,DPP,2012,2847,5897,0.48278785823299986
新北市,新莊區,西盛里,DPP,2016,3586,5934,0.6043141220087631
新北市,新莊區,西盛里,KMT,2012,2844,5897,0.48227912497880276
新北市,新莊區,西盛里,KMT,2016,1572,5934,0.2649140546006067
新北市,新莊區,豐年里,DPP,2012,1240,2437,0.508822322527698
新北市,新莊區,豐年里,DPP,2016,1350,2201,0.6133575647432985
新北市,新莊區,豐年里,KMT,2012,1133,2437,0.46491588018054986
新北市,新莊區,豐年里,KMT,2016,552,2201,0.25079509313948206
新北市,新莊區,雙鳳里,DPP,2012,2450,5620,0.4359430604982206
新北市,新莊區,雙鳳里,DPP,2016,3096,5434,0.5697460434302539
新北市,新莊區,雙鳳里,KMT,2012,2987,5620,0.5314946619217081
新北市,新莊區,雙鳳里,KMT,2016,1587,5434,0.29205005520794997
新北市,新莊區,頭前里,DPP,2012,1569,2682,0.5850111856823266
新北市,新莊區,頭前里,DPP,2016,2454,3852,0.6370716510903427
新北市,新莊區,頭前里,KMT,2012,1033,2682,0.38516032811334827
新北市,新莊區,頭前里,KMT,2016,1010,3852,0.26220145379023885
新北市,新莊區,龍安里,DPP,2012,750,1523,0.49244911359159554
新北市,新莊區,龍安里,DPP,2016,780,1281,0.6088992974238876
新北市,新莊區,龍安里,KMT,2012,730,1523,0.479317137229153
新北市,新莊區,龍安里,KMT,2016,362,1281,0.282591725214676
新北市,新莊區,龍福里,DPP,2012,537,1296,0.41435185185185186
新北市,新莊區,龍福里,DPP,2016,624,1201,0.5195670274771024
新北市,新莊區,龍福里,KMT,2012,714,1296,0.5509259259259259
新北市,新莊區,龍福里,KMT,2016,391,1201,0.32556203164029973
新北市,新莊區,龍鳳里,DPP,2012,2021,4314,0.4684747334260547
新北市,新莊區,龍鳳里,DPP,2016,2825,4688,0.6026023890784983
新北市,新莊區,龍鳳里,KMT,2012,2167,4314,0.5023180343069077
新北市,新莊區,龍鳳里,KMT,2016,1293,4688,0.27581058020477817
新北市,板橋區,中山里,DPP,2012,1118,2390,0.46778242677824267
新北市,板橋區,中山里,DPP,2016,1296,2303,0.5627442466348241
新北市,板橋區,中山里,KMT,2012,1185,2390,0.49581589958158995
新北市,板橋區,中山里,KMT,2016,690,2303,0.2996092053842814
新北市,板橋區,中正里,DPP,2012,1375,2952,0.4657859078590786
新北市,板橋區,中正里,DPP,2016,1499,2544,0.5892295597484277
新北市,板橋區,中正里,KMT,2012,1493,2952,0.5057588075880759
新北市,板橋區,中正里,KMT,2016,736,2544,0.2893081761006289
新北市,板橋區,九如里,DPP,2012,993,1935,0.5131782945736434
新北市,板橋區,九如里,DPP,2016,1087,1747,0.6222095020034345
新北市,板橋區,九如里,KMT,2012,890,1935,0.4599483204134367
新北市,板橋區,九如里,KMT,2016,461,1747,0.2638809387521465
新北市,板橋區,五權里,DPP,2012,1319,2818,0.4680624556422995
新北市,板橋區,五權里,DPP,2016,1502,2570,0.5844357976653697
新北市,板橋區,五權里,KMT,2012,1398,2818,0.49609652235628104
新北市,板橋區,五權里,KMT,2016,760,2570,0.29571984435797666
新北市,板橋區,仁愛里,DPP,2012,729,2148,0.3393854748603352
新北市,板橋區,仁愛里,DPP,2016,858,2009,0.42707814833250374
新北市,板橋區,仁愛里,KMT,2012,1340,2148,0.6238361266294227
新北市,板橋區,仁愛里,KMT,2016,851,2009,0.4235938277750124
新北市,板橋區,仁翠里,DPP,2012,1214,2044,0.5939334637964775
新北市,板橋區,仁翠里,DPP,2016,1180,1769,0.6670435274166195
新北市,板橋區,仁翠里,KMT,2012,751,2044,0.36741682974559686
新北市,板橋區,仁翠里,KMT,2016,411,1769,0.23233465234595818
新北市,板橋區,介壽里,DPP,2012,937,2019,0.4640911342248638
新北市,板橋區,介壽里,DPP,2016,1045,1814,0.5760749724366042
新北市,板橋區,介壽里,KMT,2012,1010,2019,0.5002476473501734
新北市,板橋區,介壽里,KMT,2016,559,1814,0.3081587651598677
新北市,板橋區,信義里,DPP,2012,1239,2774,0.446647440519106
新北市,板橋區,信義里,DPP,2016,1358,2438,0.55701394585726
新北市,板橋區,信義里,KMT,2012,1412,2774,0.5090122566690699
新北市,板橋區,信義里,KMT,2016,771,2438,0.3162428219852338
新北市,板橋區,僑中里,DPP,2012,1275,2600,0.49038461538461536
新北市,板橋區,僑中里,DPP,2016,1493,2432,0.6138980263157895
新北市,板橋區,僑中里,KMT,2012,1232,2600,0.47384615384615386
新北市,板橋區,僑中里,KMT,2016,625,2432,0.25699013157894735
新北市,板橋區,光仁里,DPP,2012,996,2034,0.4896755162241888
新北市,板橋區,光仁里,DPP,2016,1063,1787,0.5948517067711248
新北市,板橋區,光仁里,KMT,2012,984,2034,0.4837758112094395
新北市,板橋區,光仁里,KMT,2016,503,1787,0.28147733631785116
新北市,板橋區,光復里,DPP,2012,1030,2111,0.48792041686404547
新北市,板橋區,光復里,DPP,2016,1184,1973,0.6001013684744044
新北市,板橋區,光復里,KMT,2012,1002,2111,0.47465656087162483
新北市,板橋區,光復里,KMT,2016,568,1973,0.287886467308667
新北市,板橋區,光榮里,DPP,2012,719,1741,0.41298104537622055
新北市,板橋區,光榮里,DPP,2016,817,1552,0.5264175257731959
新北市,板橋區,光榮里,KMT,2012,981,1741,0.5634692705341757
新北市,板橋區,光榮里,KMT,2016,545,1552,0.35115979381443296
新北市,板橋區,光華里,DPP,2012,762,1834,0.4154852780806979
新北市,板橋區,光華里,DPP,2016,879,1694,0.5188902007083825
新北市,板橋區,光華里,KMT,2012,1016,1834,0.5539803707742639
新北市,板橋區,光華里,KMT,2016,621,1694,0.3665879574970484
新北市,板橋區,公舘里,DPP,2016,1366,2345,0.5825159914712154
新北市,板橋區,公舘里,KMT,2016,686,2345,0.29253731343283584
新北市,板橋區,公館里,DPP,2012,1247,2513,0.49621965777954635
新北市,板橋區,公館里,KMT,2012,1185,2513,0.4715479506565858
新北市,板橋區,吉翠里,DPP,2012,1342,2573,0.5215701515740381
新北市,板橋區,吉翠里,DPP,2016,1486,2368,0.6275337837837838
新北市,板橋區,吉翠里,KMT,2012,1151,2573,0.4473377380489701
新北市,板橋區,吉翠里,KMT,2016,591,2368,0.24957770270270271
新北市,板橋區,和平里,DPP,2012,786,2165,0.3630484988452656
新北市,板橋區,和平里,DPP,2016,1054,2133,0.49413970932958273
新北市,板橋區,和平里,KMT,2012,1304,2165,0.6023094688221708
新北市,板橋區,和平里,KMT,2016,761,2133,0.35677449601500233
新北市,板橋區,國光里,DPP,2012,604,2669,0.22630198576245786
新北市,板橋區,國光里,DPP,2016,769,2413,0.3186904268545379
新北市,板橋區,國光里,KMT,2012,1958,2669,0.7336080929186961
新北市,板橋區,國光里,KMT,2016,1310,2413,0.5428926647326979
新北市,板橋區,國泰里,DPP,2012,976,2327,0.4194241512677267
新北市,板橋區,國泰里,DPP,2016,1100,2139,0.5142589995324918
新北市,板橋區,國泰里,KMT,2012,1278,2327,0.5492049849591749
新北市,板橋區,國泰里,KMT,2016,778,2139,0.3637213651238897
新北市,板橋區,埔墘里,DPP,2012,1934,4188,0.4617956064947469
新北市,板橋區,埔墘里,DPP,2016,2204,3815,0.5777195281782438
新北市,板橋區,埔墘里,KMT,2012,2122,4188,0.5066857688634193
新北市,板橋區,埔墘里,KMT,2016,1209,3815,0.3169069462647444
新北市,板橋區,埤墘里,DPP,2012,1233,2650,0.4652830188679245
新北市,板橋區,埤墘里,DPP,2016,1449,2460,0.5890243902439024
新北市,板橋區,埤墘里,KMT,2012,1306,2650,0.4928301886792453
新北市,板橋區,埤墘里,KMT,2016,723,2460,0.2939024390243902
新北市,板橋區,堂春里,DPP,2012,1241,2695,0.46048237476808906
新北市,板橋區,堂春里,DPP,2016,1460,2491,0.586109995985548
新北市,板橋區,堂春里,KMT,2012,1354,2695,0.5024118738404453
新北市,板橋區,堂春里,KMT,2016,677,2491,0.27177840224809313
新北市,板橋區,大安里,DPP,2012,1279,2796,0.4574391988555079
新北市,板橋區,大安里,DPP,2016,1443,2530,0.5703557312252965
新北市,板橋區,大安里,KMT,2012,1402,2796,0.5014306151645207
新北市,板橋區,大安里,KMT,2016,736,2530,0.2909090909090909
新北市,板橋區,大觀里,DPP,2012,1236,2340,0.5282051282051282
新北市,板橋區,大觀里,DPP,2016,1451,2254,0.6437444543034605
新北市,板橋區,大觀里,KMT,2012,1020,2340,0.4358974358974359
新北市,板橋區,大觀里,KMT,2016,563,2254,0.24977817213842057
新北市,板橋區,大豐里,DPP,2012,1383,3166,0.43682880606443464
新北市,板橋區,大豐里,DPP,2016,1550,2857,0.5425271263563178
新北市,板橋區,大豐里,KMT,2012,1668,3166,0.5268477574226152
新北市,板橋區,大豐里,KMT,2016,935,2857,0.3272663633181659
新北市,板橋區,宏翠里,DPP,2012,1424,3134,0.4543714103382259
新北市,板橋區,宏翠里,DPP,2016,1617,2739,0.5903614457831325
新北市,板橋區,宏翠里,KMT,2012,1619,3134,0.5165922144224633
新北市,板橋區,宏翠里,KMT,2016,790,2739,0.28842643300474624
新北市,板橋區,富貴里,DPP,2012,739,1606,0.4601494396014944
新北市,板橋區,富貴里,DPP,2016,803,1438,0.5584144645340751
新北市,板橋區,富貴里,KMT,2012,828,1606,0.5155666251556662
新北市,板橋區,富貴里,KMT,2016,479,1438,0.3331015299026426
新北市,板橋區,居仁里,DPP,2012,1051,2116,0.4966918714555766
新北市,板橋區,居仁里,DPP,2016,1258,2061,0.6103833090732654
新北市,板橋區,居仁里,KMT,2012,1003,2116,0.47400756143667294
新北市,板橋區,居仁里,KMT,2016,551,2061,0.267345948568656
新北市,板橋區,崑崙里,DPP,2012,2636,5756,0.45795691452397497
新北市,板橋區,崑崙里,DPP,2016,3143,5435,0.5782888684452622
新北市,板橋區,崑崙里,KMT,2012,2932,5756,0.5093815149409312
新北市,板橋區,崑崙里,KMT,2016,1566,5435,0.28813247470101194
新北市,板橋區,嵐翠里,DPP,2012,895,1671,0.535607420706164
新北市,板橋區,嵐翠里,DPP,2016,1005,1578,0.6368821292775665
新北市,板橋區,嵐翠里,KMT,2012,708,1671,0.4236983842010772
新北市,板橋區,嵐翠里,KMT,2016,389,1578,0.24651457541191382
新北市,板橋區,幸福里,DPP,2012,1308,2600,0.5030769230769231
新北市,板橋區,幸福里,DPP,2016,1394,2376,0.5867003367003367
新北市,板橋區,幸福里,KMT,2012,1225,2600,0.47115384615384615
新北市,板橋區,幸福里,KMT,2016,692,2376,0.29124579124579125
新北市,板橋區,廣德里,DPP,2012,1794,4296,0.4175977653631285
新北市,板橋區,廣德里,DPP,2016,2151,4039,0.5325575637534044
新北市,板橋區,廣德里,KMT,2012,2334,4296,0.5432960893854749
新北市,板橋區,廣德里,KMT,2016,1366,4039,0.33820252537756873
新北市,板橋區,廣新里,DPP,2012,1126,2297,0.49020461471484544
新北市,板橋區,廣新里,DPP,2016,1256,2073,0.6058851905451037
新北市,板橋區,廣新里,KMT,2012,1095,2297,0.4767087505441881
新北市,板橋區,廣新里,KMT,2016,576,2073,0.2778581765557164
新北市,板橋區,廣福里,DPP,2012,1220,2559,0.47674872997264556
新北市,板橋區,廣福里,DPP,2016,1307,2252,0.5803730017761989
新北市,板橋區,廣福里,KMT,2012,1234,2559,0.48221961703790545
新北市,板橋區,廣福里,KMT,2016,641,2252,0.28463587921847244
新北市,板橋區,建國里,DPP,2012,1258,2477,0.5078724263221639
新北市,板橋區,建國里,DPP,2016,1359,2280,0.5960526315789474
新北市,板橋區,建國里,KMT,2012,1120,2477,0.45215987081146547
新北市,板橋區,建國里,KMT,2016,637,2280,0.2793859649122807
新北市,板橋區,後埔里,DPP,2012,1047,2507,0.4176306342241723
新北市,板橋區,後埔里,DPP,2016,1218,2301,0.529335071707953
新北市,板橋區,後埔里,KMT,2012,1373,2507,0.5476665337056242
新北市,板橋區,後埔里,KMT,2016,806,2301,0.3502824858757062
新北市,板橋區,復興里,DPP,2012,317,843,0.3760379596678529
新北市,板橋區,復興里,DPP,2016,335,628,0.5334394904458599
新北市,板橋區,復興里,KMT,2012,485,843,0.575326215895611
新北市,板橋區,復興里,KMT,2016,213,628,0.339171974522293
新北市,板橋區,德翠里,DPP,2012,2017,4426,0.455716222322639
新北市,板橋區,德翠里,DPP,2016,2377,4209,0.5647422190544072
新北市,板橋區,德翠里,KMT,2012,2282,4426,0.5155896972435607
新北市,板橋區,德翠里,KMT,2016,1289,4209,0.3062485150867189
新北市,板橋區,忠翠里,DPP,2012,2626,6322,0.4153748813666561
新北市,板橋區,忠翠里,DPP,2016,3202,5958,0.5374286673380329
新北市,板橋區,忠翠里,KMT,2012,3502,6322,0.5539386270167669
新北市,板橋區,忠翠里,KMT,2016,2049,5958,0.34390735146022156
新北市,板橋區,忠誠里,DPP,2012,623,2789,0.22337755467909645
新北市,板橋區,忠誠里,DPP,2016,793,2490,0.3184738955823293
新北市,板橋區,忠誠里,KMT,2012,2085,2789,0.7475797776980997
新北市,板橋區,忠誠里,KMT,2016,1370,2490,0.5502008032128514
新北市,板橋區,懷翠里,DPP,2012,2047,3899,0.5250064119004874
新北市,板橋區,懷翠里,DPP,2016,2191,3473,0.6308666858623668
新北市,板橋區,懷翠里,KMT,2012,1727,3899,0.44293408566299053
新北市,板橋區,懷翠里,KMT,2016,917,3473,0.2640368557443133
新北市,板橋區,成和里,DPP,2012,1624,3477,0.46706931262582685
新北市,板橋區,成和里,DPP,2016,1959,3388,0.5782172373081464
新北市,板橋區,成和里,KMT,2012,1708,3477,0.49122807017543857
新北市,板橋區,成和里,KMT,2016,952,3388,0.2809917355371901
新北市,板橋區,振義里,DPP,2012,1542,2808,0.5491452991452992
新北市,板橋區,振義里,DPP,2016,1667,2592,0.6431327160493827
新北市,板橋區,振義里,KMT,2012,1179,2808,0.4198717948717949
新北市,板橋區,振義里,KMT,2016,654,2592,0.2523148148148148
