city_county,township_city,village,issued_votes_2016,population_2016,dpp_over_kmt_rates_2008,dpp_over_kmt_rates_2012,dpp_over_kmt_rates_2016,changes_at_2012,changes_at_2016,fullvill
臺東縣,延平鄉,武陵村,325,556,-0.913295,-0.85443,-0.606154,0.0588644,0.248277,臺東縣延平鄉武陵村
臺東縣,延平鄉,永康村,172,274,-0.914773,-0.837209,-0.52907,0.0775633,0.30814,臺東縣延平鄉永康村
臺東縣,延平鄉,紅葉村,214,402,-0.808219,-0.714976,-0.429907,0.0932434,0.285069,臺東縣延平鄉紅葉村
臺東縣,延平鄉,鸞山村,291,549,-0.79646,-0.751534,-0.494845,0.0449264,0.256688,臺東縣延平鄉鸞山村
臺東縣,成功鎮,三仙里,619,1396,-0.628026,-0.53867,-0.210016,0.0893552,0.328654,臺東縣成功鎮三仙里
臺東縣,成功鎮,三民里,1253,2643,-0.691307,-0.583391,-0.268955,0.107917,0.314436,臺東縣成功鎮三民里
臺東縣,成功鎮,信義里,823,1870,-0.750776,-0.621567,-0.326853,0.129209,0.294714,臺東縣成功鎮信義里
臺東縣,成功鎮,博愛里,294,656,-0.773936,-0.637195,-0.455782,0.136741,0.181413,臺東縣成功鎮博愛里
臺東縣,成功鎮,和平里,338,787,-0.783505,-0.594086,-0.310651,0.189419,0.283435,臺東縣成功鎮和平里
臺東縣,成功鎮,忠仁里,1121,2213,-0.48034,-0.39821,-0.0454951,0.0821298,0.352715,臺東縣成功鎮忠仁里
臺東縣,成功鎮,忠孝里,417,1007,-0.567029,-0.415414,-0.110312,0.151615,0.305102,臺東縣成功鎮忠孝里
臺東縣,成功鎮,忠智里,1051,1828,-0.476573,-0.429054,-0.14843,0.047519,0.280624,臺東縣成功鎮忠智里
臺東縣,東河鄉,北源村,677,1638,-0.581047,-0.52399,-0.255539,0.0570575,0.268451,臺東縣東河鄉北源村
臺東縣,東河鄉,尚德村,137,279,-0.382353,-0.22069,0.080292,0.161663,0.300982,臺東縣東河鄉尚德村
臺東縣,東河鄉,東河村,495,974,-0.783109,-0.63327,-0.361616,0.149839,0.271654,臺東縣東河鄉東河村
臺東縣,東河鄉,泰源村,552,1213,-0.644381,-0.557994,-0.222826,0.0863875,0.335168,臺東縣東河鄉泰源村
臺東縣,東河鄉,興昌村,504,919,-0.381038,-0.275685,-0.0535714,0.105353,0.222114,臺東縣東河鄉興昌村
臺東縣,東河鄉,都蘭村,1196,2146,-0.471014,-0.349568,-0.124582,0.121447,0.224986,臺東縣東河鄉都蘭村
臺東縣,東河鄉,隆昌村,277,539,-0.53481,-0.494845,-0.212996,0.0399648,0.281849,臺東縣東河鄉隆昌村
臺東縣,池上鄉,大坡村,136,325,-0.553846,-0.5,-0.0367647,0.0538462,0.463235,臺東縣池上鄉大坡村
臺東縣,池上鄉,大埔村,410,783,-0.486607,-0.414687,-0.0853659,0.0719203,0.329321,臺東縣池上鄉大埔村
臺東縣,池上鄉,富興村,201,380,-0.610879,-0.331754,-0.0646766,0.279125,0.267077,臺東縣池上鄉富興村
臺東縣,池上鄉,慶豐村,299,659,-0.35369,-0.323529,0.0668896,0.0301602,0.390419,臺東縣池上鄉慶豐村
臺東縣,池上鄉,振興村,161,421,-0.706977,-0.584112,-0.279503,0.122865,0.304609,臺東縣池上鄉振興村
臺東縣,池上鄉,新興村,424,854,-0.341699,-0.159329,0.0872642,0.18237,0.246593,臺東縣池上鄉新興村
臺東縣,池上鄉,福原村,1057,1861,-0.332255,-0.226259,0.0719016,0.105996,0.298161,臺東縣池上鄉福原村
臺東縣,池上鄉,福文村,546,1135,-0.373684,-0.242336,0.0201465,0.131348,0.262482,臺東縣池上鄉福文村
臺東縣,池上鄉,萬安村,181,331,0.0621762,0.0147783,0.265193,-0.0473979,0.250415,臺東縣池上鄉萬安村
臺東縣,池上鄉,錦園村,184,350,-0.159091,0.046083,0.26087,0.205174,0.214787,臺東縣池上鄉錦園村
臺東縣,海端鄉,利稻村,150,232,-0.685897,-0.548872,-0.16,0.137025,0.388872,臺東縣海端鄉利稻村
臺東縣,海端鄉,加拿村,269,493,-0.909677,-0.831373,-0.420074,0.0783048,0.411298,臺東縣海端鄉加拿村
臺東縣,海端鄉,崁頂村,283,548,-0.870027,-0.768987,-0.431095,0.101039,0.337892,臺東縣海端鄉崁頂村
臺東縣,海端鄉,廣原村,398,749,-0.900243,-0.824289,-0.525126,0.0759539,0.299164,臺東縣海端鄉廣原村
臺東縣,海端鄉,海端村,504,910,-0.878143,-0.785571,-0.347222,0.092572,0.438349,臺東縣海端鄉海端村
臺東縣,海端鄉,霧鹿村,170,276,-0.940217,-0.83125,-0.529412,0.108967,0.301838,臺東縣海端鄉霧鹿村
臺東縣,綠島鄉,中寮村,345,988,-0.813954,-0.551648,-0.266667,0.262305,0.284982,臺東縣綠島鄉中寮村
臺東縣,綠島鄉,公舘村,293,809,,,-0.249147,,,臺東縣綠島鄉公舘村
臺東縣,綠島鄉,南寮村,458,1337,-0.754221,-0.659963,-0.268559,0.094258,0.391404,臺東縣綠島鄉南寮村
臺東縣,臺東市,中山里,527,807,,-0.179868,0.13093,,0.310798,臺東縣臺東市中山里
臺東縣,臺東市,中心里,1848,2898,,-0.322953,-0.00216448,,0.320789,臺東縣臺東市中心里
臺東縣,臺東市,中正里,517,832,,-0.121575,0.156673,,0.278248,臺東縣臺東市中正里
臺東縣,臺東市,中華里,944,1603,,-0.173993,0.105932,,0.279925,臺東縣臺東市中華里
臺東縣,臺東市,仁愛里,455,704,,-0.177043,0.178022,,0.355065,臺東縣臺東市仁愛里
臺東縣,臺東市,光明里,1434,2427,,-0.422297,-0.0781032,,0.344194,臺東縣臺東市光明里
臺東縣,臺東市,卑南里,1630,2544,,-0.146476,0.137423,,0.283899,臺東縣臺東市卑南里
臺東縣,臺東市,南榮里,1463,2538,,-0.457105,-0.123035,,0.33407,臺東縣臺東市南榮里
臺東縣,臺東市,南王里,1504,2514,,-0.427329,-0.0625,,0.364829,臺東縣臺東市南王里
臺東縣,臺東市,四維里,362,589,,-0.427873,-0.118785,,0.309088,臺東縣臺東市四維里
臺東縣,臺東市,大同里,444,765,,-0.315488,-0.0202703,,0.295217,臺東縣臺東市大同里
臺東縣,臺東市,富岡里,757,1473,,-0.417184,-0.124174,,0.29301,臺東縣臺東市富岡里
臺東縣,臺東市,富豐里,430,828,,-0.333962,-0.0418605,,0.292102,臺東縣臺東市富豐里
臺東縣,臺東市,寶桑里,495,834,,-0.272251,0.050505,,0.322756,臺東縣臺東市寶桑里
臺東縣,臺東市,岩灣里,1036,1905,,-0.413065,-0.0810811,,0.331984,臺東縣臺東市岩灣里
臺東縣,臺東市,康樂里,735,1259,,-0.155859,0.0639456,,0.219805,臺東縣臺東市康樂里
臺東縣,臺東市,建和里,836,1381,,-0.366983,-0.0131579,,0.353826,臺東縣臺東市建和里
臺東縣,臺東市,建國里,722,1288,,-0.18477,0.108033,,0.292804,臺東縣臺東市建國里
臺東縣,臺東市,建業里,725,1220,,-0.315453,-0.00965518,,0.305798,臺東縣臺東市建業里
臺東縣,臺東市,建興里,578,927,,-0.0836065,0.193772,,0.277378,臺東縣臺東市建興里
臺東縣,臺東市,建農里,968,1871,,-0.585887,-0.160124,,0.425763,臺東縣臺東市建農里
臺東縣,臺東市,強國里,378,628,,-0.17757,0.113757,,0.291327,臺東縣臺東市強國里
臺東縣,臺東市,復國里,330,623,,-0.356195,-0.0121212,,0.344073,臺東縣臺東市復國里
臺東縣,臺東市,復興里,263,439,,-0.329897,-0.0456274,,0.28427,臺東縣臺東市復興里
臺東縣,臺東市,成功里,510,796,,-0.0985916,0.166667,,0.265258,臺東縣臺東市成功里
臺東縣,臺東市,文化里,420,806,,-0.306968,0.0523809,,0.359349,臺東縣臺東市文化里
臺東縣,臺東市,新園里,923,1494,,-0.296218,-0.0422535,,0.253965,臺東縣臺東市新園里
臺東縣,臺東市,新生里,3664,6288,,-0.376124,-0.0379367,,0.338187,臺東縣臺東市新生里
臺東縣,臺東市,新興里,615,1019,,-0.165488,0.0666667,,0.232155,臺東縣臺東市新興里
臺東縣,臺東市,東海里,1721,2764,,-0.340081,-0.0110401,,0.329041,臺東縣臺東市東海里
臺東縣,臺東市,民族里,869,1379,,-0.147651,0.146145,,0.293796,臺東縣臺東市民族里
臺東縣,臺東市,民權里,509,849,,-0.296167,0.0923379,,0.388505,臺東縣臺東市民權里
臺東縣,臺東市,民生里,1934,3018,,-0.230105,0.0527404,,0.282846,臺東縣臺東市民生里
臺東縣,臺東市,永樂里,1114,1863,,-0.22439,0.14632,,0.37071,臺東縣臺東市永樂里
臺東縣,臺東市,知本里,748,1263,,-0.353644,0.0601604,,0.413804,臺東縣臺東市知本里
臺東縣,臺東市,自強里,2353,3835,,-0.303565,0.00254995,,0.306115,臺東縣臺東市自強里
臺東縣,臺東市,興國里,480,759,,-0.0381818,0.204167,,0.242348,臺東縣臺東市興國里
臺東縣,臺東市,豐原里,683,1179,,0.0108696,0.298682,,0.287813,臺東縣臺東市豐原里
臺東縣,臺東市,豐年里,1501,2663,,-0.402976,-0.0619587,,0.341017,臺東縣臺東市豐年里
臺東縣,臺東市,豐榮里,4332,7456,,-0.402715,-0.0646353,,0.33808,臺東縣臺東市豐榮里
臺東縣,臺東市,豐樂里,868,1433,,0.267358,0.0299539,,-0.237404,臺東縣臺東市豐樂里
臺東縣,臺東市,豐田里,1200,1961,,-0.103817,0.198333,,0.30215,臺東縣臺東市豐田里
臺東縣,臺東市,豐谷里,2664,4768,,-0.394085,-0.0626877,,0.331398,臺東縣臺東市豐谷里
臺東縣,臺東市,豐里里,1343,2240,,-0.123098,0.160834,,0.283932,臺東縣臺東市豐里里
臺東縣,臺東市,鐵花里,258,405,,-0.0338983,0.27907,,0.312968,臺東縣臺東市鐵花里
臺東縣,臺東市,馬蘭里,1552,2537,,-0.392857,-0.107603,,0.285254,臺東縣臺東市馬蘭里
臺東縣,蘭嶼鄉,朗島村,226,689,-0.405941,-0.226191,0.0884956,0.17975,0.314686,臺東縣蘭嶼鄉朗島村
臺東縣,蘭嶼鄉,東清村,380,1108,-0.565868,-0.418605,-0.0421053,0.147264,0.376499,臺東縣蘭嶼鄉東清村
臺東縣,蘭嶼鄉,椰油村,312,875,-0.75974,-0.594427,-0.189103,0.165313,0.405325,臺東縣蘭嶼鄉椰油村
臺東縣,蘭嶼鄉,紅頭村,414,1162,-0.636364,-0.425676,-0.0676328,0.210688,0.358043,臺東縣蘭嶼鄉紅頭村
臺東縣,達仁鄉,南田村,155,316,-0.835366,-0.751295,-0.387097,0.0840706,0.364199,臺東縣達仁鄉南田村
臺東縣,達仁鄉,台坂村,320,586,,,-0.590625,,,臺東縣達仁鄉台坂村
臺東縣,達仁鄉,土坂村,399,789,,,-0.736842,,,臺東縣達仁鄉土坂村
臺東縣,達仁鄉,安朔村,353,629,-0.769444,-0.605898,-0.359773,0.163546,0.246125,臺東縣達仁鄉安朔村
臺東縣,達仁鄉,新化村,166,317,-0.792746,-0.775401,-0.608434,0.017345,0.166967,臺東縣達仁鄉新化村
臺東縣,達仁鄉,森永村,178,382,-0.654028,-0.493333,-0.280899,0.160695,0.212434,臺東縣達仁鄉森永村
臺東縣,金峰鄉,嘉蘭村,628,1117,-0.932897,-0.856145,-0.585987,0.0767517,0.270158,臺東縣金峰鄉嘉蘭村
臺東縣,金峰鄉,新興村,303,458,-0.802721,-0.789116,-0.623762,0.0136055,0.165353,臺東縣金峰鄉新興村
臺東縣,金峰鄉,正興村,354,538,-0.904372,-0.833333,-0.581921,0.0710382,0.251412,臺東縣金峰鄉正興村
臺東縣,金峰鄉,歷坵村,211,303,-0.90099,-0.89372,-0.630332,0.00727028,0.263388,臺東縣金峰鄉歷坵村
臺東縣,金峰鄉,賓茂村,185,316,-0.906736,-0.861751,-0.659459,0.0449846,0.202292,臺東縣金峰鄉賓茂村
臺東縣,長濱鄉,三間村,510,1040,-0.725678,-0.538324,-0.319608,0.187353,0.218717,臺東縣長濱鄉三間村
臺東縣,長濱鄉,寧埔村,585,1303,-0.773913,-0.572391,-0.379487,0.201523,0.192903,臺東縣長濱鄉寧埔村
臺東縣,長濱鄉,忠勇村,234,562,-0.441077,-0.361868,-0.0384615,0.0792097,0.323406,臺東縣長濱鄉忠勇村
臺東縣,長濱鄉,樟原村,308,622,-0.534211,-0.474432,-0.272727,0.0597787,0.201705,臺東縣長濱鄉樟原村
臺東縣,長濱鄉,樟原村、三間村,112,244,-0.614286,-0.504065,-0.0714286,0.110221,0.432636,臺東縣長濱鄉樟原村、三間村
臺東縣,長濱鄉,竹湖村,408,911,-0.458716,-0.354023,-0.156863,0.104693,0.19716,臺東縣長濱鄉竹湖村
臺東縣,長濱鄉,長濱村,961,1973,-0.500876,-0.425532,-0.150885,0.0753437,0.274647,臺東縣長濱鄉長濱村
臺東縣,關山鎮,中福里,506,806,-0.316393,-0.235294,0.0513834,0.0810993,0.286678,臺東縣關山鎮中福里
臺東縣,關山鎮,德高里,837,1600,-0.434434,-0.398148,-0.105137,0.0362863,0.293011,臺東縣關山鎮德高里
臺東縣,關山鎮,新福里,444,847,-0.463768,-0.356725,-0.0247748,0.107043,0.33195,臺東縣關山鎮新福里
臺東縣,關山鎮,月眉里,346,713,-0.267773,-0.21659,0.0317919,0.0511827,0.248382,臺東縣關山鎮月眉里
臺東縣,關山鎮,豐泉里,595,1070,-0.547887,-0.408309,-0.137815,0.139578,0.270494,臺東縣關山鎮豐泉里
臺東縣,關山鎮,里里,866,1643,,,-0.116628,,,臺東縣關山鎮里里
臺東縣,關山鎮,電光里,269,549,-0.643533,-0.540541,-0.189591,0.102993,0.350949,臺東縣關山鎮電光里
臺東縣,鹿野鄉,永安村,751,1438,-0.455509,-0.366782,-0.0559254,0.0887265,0.310857,臺東縣鹿野鄉永安村
臺東縣,鹿野鄉,瑞和村,304,634,-0.409836,-0.380117,-0.0263158,0.0297191,0.353801,臺東縣鹿野鄉瑞和村
臺東縣,鹿野鄉,瑞源村,484,872,-0.477778,-0.326087,0.00826445,0.151691,0.334351,臺東縣鹿野鄉瑞源村
臺東縣,鹿野鄉,瑞豐村,503,891,0.147766,0.224348,0.449304,0.0765815,0.224956,臺東縣鹿野鄉瑞豐村
臺東縣,鹿野鄉,瑞隆村,451,879,-0.482935,-0.431481,-0.159645,0.0514537,0.271836,臺東縣鹿野鄉瑞隆村
臺東縣,鹿野鄉,鹿野村,602,1067,-0.441894,-0.355655,-0.0315615,0.0862391,0.324093,臺東縣鹿野鄉鹿野村
臺東縣,鹿野鄉,龍田村,596,1070,-0.0312057,-0.00447759,0.295302,0.0267281,0.29978,臺東縣鹿野鄉龍田村
花蓮縣,光復鄉,北富村,472,872,-0.819444,-0.763916,-0.493644,0.0555289,0.270271,花蓮縣光復鄉北富村
花蓮縣,光復鄉,南富村,471,831,-0.781853,-0.60499,-0.341826,0.176864,0.263164,花蓮縣光復鄉南富村
花蓮縣,光復鄉,大全村,424,803,-0.491089,-0.454927,-0.122642,0.0361625,0.332285,花蓮縣光復鄉大全村
花蓮縣,光復鄉,大同村,584,1062,-0.537271,-0.464286,-0.166096,0.0729857,0.29819,花蓮縣光復鄉大同村
花蓮縣,光復鄉,大安村,533,843,-0.489567,-0.361301,-0.0281426,0.128265,0.333159,花蓮縣光復鄉大安村
花蓮縣,光復鄉,大富村,179,325,-0.331839,-0.242857,-0.0391062,0.0889814,0.203751,花蓮縣光復鄉大富村
花蓮縣,光復鄉,大平村,512,933,-0.621971,-0.565138,-0.287109,0.0568333,0.278028,花蓮縣光復鄉大平村
花蓮縣,光復鄉,大興村,258,460,-0.531599,-0.458167,-0.189922,0.0734312,0.268245,花蓮縣光復鄉大興村
花蓮縣,光復鄉,大華村,739,1281,-0.456667,-0.336384,-0.0608931,0.120282,0.275491,花蓮縣光復鄉大華村
花蓮縣,光復鄉,大豐村,257,471,-0.336391,-0.230241,-0.11284,0.106151,0.1174,花蓮縣光復鄉大豐村
花蓮縣,光復鄉,大進村,264,464,-0.731343,-0.600639,-0.32197,0.130704,0.278669,花蓮縣光復鄉大進村
花蓮縣,光復鄉,大馬村,546,1018,-0.721698,-0.566502,-0.313187,0.155196,0.253316,花蓮縣光復鄉大馬村
花蓮縣,光復鄉,東富村,522,997,-0.882943,-0.829907,-0.507663,0.0530366,0.322244,花蓮縣光復鄉東富村
花蓮縣,光復鄉,西富村,497,956,-0.663492,-0.557169,-0.346076,0.106323,0.211092,花蓮縣光復鄉西富村
花蓮縣,卓溪鄉,卓清村,440,974,-0.9,-0.814664,-0.547727,0.085336,0.266937,花蓮縣卓溪鄉卓清村
花蓮縣,卓溪鄉,卓溪村,342,684,-0.845,-0.752066,-0.5,0.0929339,0.252066,花蓮縣卓溪鄉卓溪村
花蓮縣,卓溪鄉,古風村,495,903,-0.864437,-0.819444,-0.561616,0.0449921,0.257828,花蓮縣卓溪鄉古風村
花蓮縣,卓溪鄉,太平村,388,698,-0.849885,-0.755784,-0.585052,0.0941005,0.170732,花蓮縣卓溪鄉太平村
花蓮縣,卓溪鄉,崙山村,267,531,-0.900312,-0.839465,-0.569288,0.0608466,0.270176,花蓮縣卓溪鄉崙山村
花蓮縣,卓溪鄉,立山村,464,978,-0.833333,-0.749495,-0.487069,0.0838385,0.262426,花蓮縣卓溪鄉立山村
花蓮縣,吉安鄉,仁和村,2427,4275,-0.565547,-0.439063,-0.0403791,0.126484,0.398684,花蓮縣吉安鄉仁和村
花蓮縣,吉安鄉,仁安村,1123,2082,-0.508785,-0.393114,-0.000890464,0.11567,0.392224,花蓮縣吉安鄉仁安村
花蓮縣,吉安鄉,仁里村,3631,5829,-0.543317,-0.440073,-0.110713,0.103244,0.32936,花蓮縣吉安鄉仁里村
花蓮縣,吉安鄉,光華村,1013,1747,-0.772627,-0.587349,-0.231984,0.185278,0.355365,花蓮縣吉安鄉光華村
花蓮縣,吉安鄉,勝安村,2927,4610,-0.455761,-0.372646,0.0153741,0.0831152,0.38802,花蓮縣吉安鄉勝安村
花蓮縣,吉安鄉,北昌村,4312,6878,-0.46572,-0.368781,-0.00765306,0.0969389,0.361128,花蓮縣吉安鄉北昌村
花蓮縣,吉安鄉,南昌村,2279,3860,-0.604613,-0.486263,-0.128126,0.11835,0.358136,花蓮縣吉安鄉南昌村
花蓮縣,吉安鄉,南華村,952,1523,-0.219306,-0.10101,0.113445,0.118296,0.214455,花蓮縣吉安鄉南華村
花蓮縣,吉安鄉,吉安村,2948,4941,-0.491296,-0.402897,-0.0193352,0.0883993,0.383561,花蓮縣吉安鄉吉安村
花蓮縣,吉安鄉,太昌村,2015,3451,-0.427526,-0.307393,0.0277916,0.120133,0.335185,花蓮縣吉安鄉太昌村
花蓮縣,吉安鄉,宜昌村,2339,3838,-0.517963,-0.414436,-0.0829414,0.103527,0.331495,花蓮縣吉安鄉宜昌村
花蓮縣,吉安鄉,干城村,636,1257,-0.735874,-0.666185,-0.289308,0.0696889,0.376877,花蓮縣吉安鄉干城村
花蓮縣,吉安鄉,慶豐村,4019,6542,-0.459547,-0.362692,-0.00796217,0.0968552,0.35473,花蓮縣吉安鄉慶豐村
花蓮縣,吉安鄉,東昌村,3095,5133,-0.629321,-0.534991,-0.15412,0.0943298,0.380871,花蓮縣吉安鄉東昌村
花蓮縣,吉安鄉,永安村,2361,3963,-0.502128,-0.398126,-0.047014,0.104001,0.351112,花蓮縣吉安鄉永安村
花蓮縣,吉安鄉,永興村,1532,2734,-0.553812,-0.417073,-0.0835509,0.136739,0.333522,花蓮縣吉安鄉永興村
花蓮縣,吉安鄉,福興村,1705,2749,-0.377224,-0.268393,0.0785924,0.108831,0.346986,花蓮縣吉安鄉福興村
花蓮縣,吉安鄉,稻香村,1825,2988,-0.496609,-0.390951,-0.0471233,0.105659,0.343827,花蓮縣吉安鄉稻香村
花蓮縣,壽豐鄉,光榮村,478,782,-0.689531,-0.590291,-0.290795,0.0992394,0.299496,花蓮縣壽豐鄉光榮村
花蓮縣,壽豐鄉,共和村,368,568,-0.476415,-0.342298,-0.0788044,0.134117,0.263494,花蓮縣壽豐鄉共和村
花蓮縣,壽豐鄉,壽豐村,935,1580,-0.456912,-0.313333,-0.0213904,0.143579,0.291943,花蓮縣壽豐鄉壽豐村
花蓮縣,壽豐鄉,平和村,814,1367,-0.326087,-0.239156,0.0921376,0.086931,0.331293,花蓮縣壽豐鄉平和村
花蓮縣,壽豐鄉,志學村,1490,2471,-0.392367,-0.205657,0.095302,0.18671,0.300959,花蓮縣壽豐鄉志學村
花蓮縣,壽豐鄉,月眉村,442,804,-0.723197,-0.633603,-0.350679,0.0895936,0.282924,花蓮縣壽豐鄉月眉村
花蓮縣,壽豐鄉,樹湖村,203,345,-0.402844,-0.304933,-0.0197044,0.0979109,0.285228,花蓮縣壽豐鄉樹湖村
花蓮縣,壽豐鄉,水璉村,444,764,-0.542279,-0.48073,-0.153153,0.0615492,0.327577,花蓮縣壽豐鄉水璉村
花蓮縣,壽豐鄉,池南村,465,798,-0.344464,-0.28125,-0.0430107,0.063214,0.238239,花蓮縣壽豐鄉池南村
花蓮縣,壽豐鄉,溪口村,576,1022,-0.51,-0.410016,-0.166667,0.0999843,0.243349,花蓮縣壽豐鄉溪口村
花蓮縣,壽豐鄉,米棧村,159,266,-0.508287,-0.573171,-0.320755,-0.0648834,0.252416,花蓮縣壽豐鄉米棧村
花蓮縣,壽豐鄉,豐坪村,493,873,-0.464098,-0.381038,-0.115619,0.0830605,0.265419,花蓮縣壽豐鄉豐坪村
花蓮縣,壽豐鄉,豐山村,1099,1884,-0.414134,-0.316735,0.0391265,0.0973991,0.355861,花蓮縣壽豐鄉豐山村
